Date,pm2.5,pm10,co,o3,so2,nox
9/18/2015,11.25395833,14.03133333,0.308416667,-496.3552917,-915.5052917,12.42570833
9/19/2015,12.95920833,14.55845833,0.34775,-538.450625,-,11.00383333
9/20/2015,7.75125,8.29875,0.269666667,-454.7159583,-,10.068
9/21/2015,7.442458333,8.347041667,0.289125,-454.0994167,-,9.494
9/22/2015,8.70525,11.57741667,0.29325,-370.8394167,-915.555375,10.884125
9/23/2015,11.121875,12.01954167,0.334333333,-579.857,-,11.815
9/24/2015,-661.034625,-660.2800833,-665.8632917,-,-,-660.852375
9/25/2015,-956.3016667,-956.5655833,-957.364875,-,-,-957.1870833
9/26/2015,-,-,-,-,-,-
9/27/2015,-,-,-,-,-,-
9/28/2015,-,-,-,-,-,-
9/29/2015,-,-,-,-,-,-
9/30/2015,-,-,-,-,-,-
10/01/2015,-,-,-,-,-,-
10/02/2015,-707.4267917,-707.467625,-707.4139167,-702.6711667,-707.3419167,-703.6111667
10/03/2015,14.68133333,13.40479167,0.593916667,18.888375,1.18675,17.18091667
10/04/2015,-271.6314583,-273.38825,-291.07125,-278.9040417,-290.574875,-281.3767083
10/05/2015,-,-,-,-,-,-
10/06/2015,-360.3952917,-360.6296667,-374.2827083,-401.3760417,-415.7350833,-407.4660833
10/07/2015,16.16991667,15.995125,0.304583333,16.085125,-165.27375,12.82029167
10/08/2015,14.135,14.8245,0.328333333,-327.0814167,-623.0692083,11.35679167
10/09/2015,17.73245833,18.50345833,0.358833333,-160.42825,-915.6780833,10.96854167
10/10/2015,-617.8127917,-617.084625,-624.2313333,-872.9569583,-749.0842083,-618.937125
10/11/2015,-,-,-,-,-,-
10/12/2015,-,-,-,-,-,-
10/13/2015,-,-,-,-,-,-
10/14/2015,-,-,-,-,-,-
10/15/2015,-,-,-,-,-,-
10/16/2015,-,-,-,-,-,-
10/17/2015,-,-,-,-,-,-
10/18/2015,-,-,-,-,-,-
10/19/2015,-,-,-,-,-,-
10/20/2015,-,-,-,-,-,-
10/21/2015,-623.2627083,-623.32925,-957.3072917,-613.8249583,-624.0601667,-620.4222917
10/22/2015,5.343833333,4.625083333,-,25.15470833,-82.33704167,10.13870833
10/23/2015,16.88308333,16.504375,-,22.61133333,1.369875,15.35404167
10/24/2015,-,-,-,-831.2588333,-832.3087917,-827.781
10/25/2015,-,-,-,-,-,-
10/26/2015,-,-,-,-,-,-
10/27/2015,-,-,-,-658.3155417,-707.384625,-657.058625
10/28/2015,-,-,-,18.374,1.837208333,25.18154167
10/29/2015,-,-,-,-661.604625,-665.48025,-657.3375417
10/30/2015,-,-,-,-444.4910417,-456.3615833,-446.052625
10/31/2015,-,-,-,-61.40195833,-27.83554167,30.186125
11/01/2015,-,-,-,17.87170833,2.749083333,16.76716667
11/02/2015,-358.797125,-358.2514167,-374.3205833,15.40954167,-38.882875,14.34820833
11/03/2015,34.37804167,11.13925,-623.9752083,-158.0280833,-245.46475,16.17166667
11/04/2015,-461.2735,-499.233875,-,-491.6058333,-665.077625,-490.987875
11/05/2015,-,-,-,-,-,-
11/06/2015,-,-,-,-,-,-
11/07/2015,-,-,-,-,-,-
11/08/2015,-,-,-,-,-,-
11/09/2015,-,-,-,-,-,-
11/10/2015,-,-,-,-,-,-
11/11/2015,-,-,-,-,-,-
11/12/2015,-,-,-,-,-,-
11/13/2015,-,-,-,-,-,-
11/14/2015,-,-,-,-,-,-
11/15/2015,-,-,-,-,-,-
11/16/2015,-,-,-,-,-,-
11/17/2015,-,-,-,-,-,-
11/18/2015,-,-,-,-,-,-
11/19/2015,-,-,-,-,-,-
11/20/2015,-,-,-,-,-,-
11/21/2015,-,-,-,-,-,-
11/22/2015,-,-,-,-,-,-
11/23/2015,-,-,-,-,-,-
11/24/2015,-,-,-,-,-,-
11/25/2015,-,-,-,-,-,-
11/26/2015,-,-,-,-,-,-
11/27/2015,-,-,-,-,-,-
11/28/2015,-,-,-,-,-,-
11/29/2015,-,-,-,-,-,-
11/30/2015,-,-,-,-,-,-
12/01/2015,-,-,-,-,-,-
12/02/2015,-,-,-,-,-,-
12/03/2015,-,-,-,-,-,-
12/04/2015,-,-,-,-,-,-
12/05/2015,-,-,-,-,-,-
12/06/2015,-,-,-,-,-,-
12/07/2015,-,-,-,-,-,-
12/08/2015,-,-,-,-,-,-
12/09/2015,-,-,-,-,-,-
12/10/2015,-,-,-,-,-,-
12/11/2015,-,-,-,-,-,-
12/12/2015,-,-,-,-,-,-
12/13/2015,-,-,-,-,-,-
12/14/2015,-,-,-,-,-,-
12/15/2015,-,-,-,-,-,-
12/16/2015,-,-,-,-,-,-
12/17/2015,-,-,-,-,-,-
12/18/2015,-,-,-,-,-,-
12/19/2015,-,-,-,-,-,-
12/20/2015,-,-,-,-,-,-
12/21/2015,-,-,-,-,-,-
12/22/2015,-,-,-,-,-,-
12/23/2015,-,-,-,-,-,-
12/24/2015,-,-,-,-,-,-
12/25/2015,-,-,-,-,-,-
12/26/2015,-,-,-,-,-,-
12/27/2015,-,-,-,-,-,-
12/28/2015,-,-,-,-,-,-
12/29/2015,-,-,-,-,-,-
12/30/2015,-,-,-,-,-,-
12/31/2015,-,-,-,-,-,-
